Организация,Статья движения денежных средств,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-04,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-05,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-06,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-07,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-08,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-09,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-10,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-11,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-12,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-13,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-14,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-15,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-16,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-17,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-18,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-19,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-20,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-21,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-22,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-23,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-24,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-25,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-26,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-27,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-28,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-29,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-30,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2022-12-31,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-01,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-02,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-03,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-04,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-05,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-06,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-07,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-08,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-09,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-10,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-11,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-12,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-13,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-14,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-15,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-16,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-17,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-18,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-19,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-20,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-21,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-22,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-23,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-24,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-25,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-26,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Получение кредитов и займов,2023-01-27,67000.0,0.0,0.0,67000.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-08,0.0,1500.0,0.0,1500.0,1500.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-29,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-30,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-01-31,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-05,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-06,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-07,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-08,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-02-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-05,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-06,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-07,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-08,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-29,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-30,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-03-31,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-05,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-06,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-07,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-08,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-29,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-04-30,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-05,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-06,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-07,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-08,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-29,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-30,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-05-31,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-05,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-06,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-07,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-08,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-09,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-10,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-11,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-12,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-13,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-14,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-15,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-16,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-17,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-18,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-19,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-20,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-21,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-22,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-23,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-24,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-25,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-26,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-27,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-28,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-29,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-06-30,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-01,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-02,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-03,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-04,1500.0,0.0,0.0,1500.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-05,1500.0,3750.0,0.0,5250.0,3750.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-06,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-07,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-08,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-09,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-10,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-11,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-12,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-13,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-14,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-15,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-16,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-17,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-18,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-19,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-20,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-21,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-22,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-23,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-24,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-25,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-26,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-27,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-28,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-29,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-30,5250.0,0.0,0.0,5250.0,0.0
"ООО ""Galaxy Flow""",Прочие поступления,2021-07-31,5250.0,0.0,0.0,5250.0,0.0
